,active,Astapor,King's Landing,Winterfell,Unknown,iPhone,trips_in_first_30_days,avg_rating_of_driver,avg_surge,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver
34987,No,1,0,0,0,0,4,4.9,1.0,0,82.4,10.96,4.9
34988,No,0,1,0,0,1,3,5.0,1.09,0,75.0,3.65,5.0
34989,No,1,0,0,0,1,3,4.0,1.0,0,66.7,2.27,5.0
34990,No,0,0,1,0,1,1,4.0,1.0,0,0.0,10.77,3.0
34991,No,0,0,1,0,1,1,5.0,1.13,0,66.7,1.94,5.0
34992,No,1,0,0,0,0,1,3.0,1.0,0,0.0,7.28,5.0
34993,No,0,1,0,0,0,3,4.5,1.0,1,66.7,7.05,5.0
34994,No,0,0,1,0,0,0,5.0,1.0,0,100.0,0.91,5.0
34995,No,0,0,1,0,1,1,5.0,1.0,0,0.0,15.72,5.0
34996,No,0,0,1,0,0,2,4.7,1.09,1,58.8,3.38,4.9
34997,No,0,0,1,0,1,1,4.0,1.0,0,0.0,7.17,5.0
34998,No,0,0,1,0,1,0,4.2,1.0,0,60.0,1.69,5.0
34999,No,1,0,0,0,1,9,5.0,1.0,0,100.0,3.19,4.8
35000,No,1,0,0,0,1,1,4.5,1.0,0,75.0,8.32,5.0
35001,No,0,0,1,0,1,1,4.7,1.0,0,0.0,7.17,5.0
35002,No,0,0,1,0,1,1,4.3,1.13,0,38.5,2.06,4.8
35003,No,0,1,0,0,0,1,5.0,1.0,0,100.0,2.19,5.0
35004,No,1,0,0,0,1,2,5.0,1.0,0,100.0,2.47,5.0
35005,No,1,0,0,0,1,0,3.0,1.0,1,100.0,2.3,4.3
35006,No,0,1,0,0,1,1,5.0,1.2,1,60.0,4.34,5.0
35007,No,0,0,1,0,1,8,4.7,1.06,0,87.2,1.82,4.9
35008,No,0,1,0,0,1,0,5.0,1.04,1,33.3,1.97,5.0
35009,No,0,1,0,0,1,2,4.5,1.1,0,100.0,9.55,4.9
35010,No,0,0,1,0,1,0,4.0,1.0,0,50.0,2.13,4.4
35011,No,1,0,0,0,1,2,3.5,1.0,0,50.0,10.1,5.0
35012,No,0,0,1,0,1,0,5.0,1.0,0,100.0,11.71,5.0
35013,No,0,1,0,1,0,0,5.0,1.0,0,100.0,1.61,5.0
35014,No,0,0,1,0,1,4,4.1,1.0,0,47.4,2.24,4.7
35015,No,1,0,0,0,0,2,5.0,1.0,1,100.0,4.63,4.8
35016,No,0,0,1,0,0,6,4.7,1.0,0,71.4,5.58,4.7
35017,No,0,0,1,0,0,1,5.0,1.0,1,50.0,3.91,5.0
35018,No,0,0,1,0,0,0,5.0,1.0,0,50.0,3.4,5.0
35019,No,0,0,1,0,1,2,3.5,1.0,0,100.0,1.21,5.0
35020,No,0,0,1,0,1,1,5.0,1.13,0,25.0,2.96,4.3
35021,No,0,1,0,0,0,0,5.0,1.05,0,60.0,5.52,4.8
35022,No,0,0,1,0,1,5,4.0,1.13,0,69.2,2.8,4.8
35023,No,0,0,1,0,1,2,5.0,1.0,1,50.0,1.25,5.0
35024,No,1,0,0,0,0,2,4.0,1.0,0,0.0,6.79,5.0
35025,No,0,0,1,0,1,3,2.7,1.15,0,58.3,3.46,4.7
35026,No,0,0,1,0,1,2,4.8,1.0,1,98.0,8.5,4.7
35027,No,0,0,1,0,1,1,5.0,1.0,0,100.0,9.65,5.0
35028,No,1,0,0,0,1,0,5.0,1.0,0,100.0,10.43,5.0
35029,No,0,0,1,0,0,2,5.0,1.0,0,100.0,0.97,5.0
35030,No,1,0,0,0,1,0,4.3,1.21,0,66.7,1.81,4.7
35031,No,0,0,1,0,1,1,4.6,1.03,0,61.1,2.32,4.2
35032,No,0,0,1,0,1,5,4.7,1.13,0,70.0,3.19,4.8
35033,No,0,0,1,0,0,0,5.0,1.0,1,100.0,0.61,5.0
35034,No,1,0,0,0,0,2,4.0,1.0,0,100.0,3.0,5.0
35035,No,0,0,1,0,1,1,4.2,1.02,1,33.3,3.03,4.5
35036,No,0,1,0,0,0,3,5.0,1.17,0,33.3,8.98,5.0
35037,No,0,0,1,0,1,12,4.3,1.15,0,78.5,2.74,4.6
35038,No,0,0,1,0,1,1,3.0,1.0,0,100.0,1.2,5.0
35039,No,0,0,1,0,1,1,4.0,1.0,0,0.0,0.65,3.0
35040,No,0,1,0,0,1,1,5.0,1.1,1,90.3,3.26,4.9
35041,No,0,0,1,0,0,0,5.0,1.08,0,33.3,2.13,5.0
35042,No,0,1,0,0,1,3,5.0,1.0,0,37.5,8.28,5.0
35043,No,0,1,0,0,1,8,4.6,1.0,1,62.5,1.02,5.0
35044,No,1,0,0,0,1,2,3.0,1.0,0,50.0,2.74,4.5
35045,No,0,0,1,0,1,1,5.0,1.0,0,100.0,14.16,5.0
35046,No,0,1,0,0,1,0,5.0,1.0,1,100.0,2.92,5.0
35047,No,0,0,1,0,1,2,4.0,1.0,0,87.5,6.67,4.6
35048,No,0,0,1,0,1,1,3.8,1.0,0,25.0,2.81,4.3
35049,No,0,0,1,0,1,5,4.8,1.03,0,77.8,2.49,4.9
35050,No,0,0,1,0,1,2,5.0,1.0,0,100.0,2.3,4.7
35051,No,0,1,0,0,1,1,5.0,1.0,1,50.0,4.24,4.8
35052,No,1,0,0,1,0,2,5.0,1.0,1,100.0,2.8,5.0
35053,No,0,0,1,0,0,0,4.5,1.0,0,0.0,0.83,3.0
35054,No,0,1,0,0,1,1,3.5,1.0,0,33.3,1.91,4.7
35055,No,1,0,0,0,0,11,4.7,1.02,0,82.4,3.12,4.6
35056,No,0,0,1,0,1,1,5.0,1.0,0,0.0,14.12,5.0
35057,No,1,0,0,0,1,4,5.0,1.0,0,100.0,4.02,4.3
35058,No,1,0,0,0,0,0,4.0,1.0,0,100.0,8.62,5.0
35059,No,0,0,1,0,1,0,4.0,1.0,0,66.7,1.41,4.7
35060,No,1,0,0,0,0,1,5.0,1.0,0,100.0,1.59,5.0
35061,No,0,1,0,0,1,2,5.0,1.18,0,46.7,8.46,4.9
35062,No,0,1,0,0,0,5,4.5,1.0,1,100.0,16.14,5.0
35063,No,0,0,1,0,1,0,5.0,1.0,1,100.0,15.47,5.0
35064,No,0,1,0,0,0,1,5.0,1.0,0,100.0,3.21,4.5
35065,No,0,0,1,0,1,2,4.0,1.0,0,0.0,15.36,5.0
35066,No,1,0,0,0,1,0,5.0,1.18,0,100.0,2.66,5.0
35067,No,0,0,1,0,1,0,5.0,1.0,1,100.0,1.54,5.0
35068,No,0,0,1,0,1,15,4.9,1.0,0,67.0,4.67,4.7
35069,No,1,0,0,0,0,0,5.0,1.0,0,66.7,4.43,5.0
35070,No,0,0,1,0,0,1,5.0,1.0,0,100.0,2.46,5.0
35071,No,1,0,0,0,0,0,5.0,1.0,1,100.0,3.28,3.7
35072,No,0,1,0,0,1,0,5.0,1.0,0,100.0,20.22,5.0
35073,No,1,0,0,0,1,3,4.4,1.07,0,36.4,4.25,4.6
35074,No,0,0,1,0,1,1,4.5,1.0,0,77.8,3.05,4.8
35075,No,0,1,0,0,1,16,4.9,1.15,1,72.4,3.92,4.7
35076,No,0,0,1,0,1,1,3.5,1.0,0,50.0,2.9,5.0
35077,No,0,0,1,0,1,0,5.0,1.0,0,0.0,5.48,5.0
35078,No,0,0,1,0,0,1,4.6,1.34,1,75.0,6.03,4.6
35079,No,0,0,1,0,1,2,5.0,1.0,0,100.0,3.0,4.5
35080,No,0,0,1,0,0,0,5.0,1.0,0,100.0,8.34,5.0
35081,No,0,0,1,0,1,4,5.0,1.0,0,16.7,4.43,4.8
35082,No,0,0,1,0,0,1,5.0,1.0,1,0.0,7.48,5.0
35083,No,0,0,1,0,1,0,4.9,1.0,1,44.4,2.67,5.0
35084,No,0,1,0,0,1,0,5.0,1.09,1,57.1,4.35,4.9
35085,No,0,0,1,0,1,0,5.0,1.0,0,100.0,19.89,5.0
35086,No,1,0,0,0,0,1,5.0,1.0,1,0.0,3.52,5.0
35087,No,0,0,1,0,1,7,4.9,1.11,1,73.4,3.17,4.4
35088,No,1,0,0,0,1,2,4.9,1.09,1,57.1,3.28,4.8
35089,No,0,1,0,0,0,1,4.0,1.0,0,0.0,1.24,5.0
35090,No,1,0,0,1,0,1,4.0,1.0,0,100.0,12.44,5.0
35091,No,0,0,1,0,1,0,5.0,1.0,1,100.0,2.01,5.0
35092,No,0,1,0,0,0,1,5.0,1.0,0,50.0,1.61,5.0
35093,No,0,0,1,0,1,0,4.0,1.0,0,100.0,6.81,5.0
35094,No,0,1,0,0,1,4,5.0,1.0,1,90.0,4.2,5.0
35095,No,1,0,0,0,0,1,5.0,1.0,0,0.0,7.87,4.0
35096,No,0,0,1,0,0,7,5.0,1.21,0,14.3,2.57,5.0
35097,No,0,0,1,0,1,1,5.0,1.0,1,0.0,18.19,5.0
35098,No,0,0,1,0,1,5,4.9,1.03,1,41.7,2.99,4.8
35099,No,0,1,0,0,1,2,4.7,1.09,0,18.2,2.33,5.0
35100,No,1,0,0,0,1,0,4.2,1.0,0,81.8,2.72,4.9
35101,No,0,0,1,0,0,0,5.0,1.0,1,50.0,8.72,5.0
35102,No,1,0,0,0,1,0,4.7,1.0,0,64.0,2.22,4.6
35103,No,1,0,0,0,1,2,5.0,1.0,1,100.0,5.9,5.0
35104,No,1,0,0,0,1,0,4.6,1.02,1,50.0,3.39,4.3
35105,No,0,0,1,0,0,1,5.0,1.0,0,0.0,2.68,4.0
35106,No,1,0,0,0,1,14,4.3,1.01,0,93.4,2.08,4.8
35107,No,1,0,0,0,1,0,5.0,1.0,0,100.0,7.85,5.0
35108,No,1,0,0,0,1,1,5.0,1.16,1,25.0,3.19,4.4
35109,No,1,0,0,0,1,0,5.0,1.0,0,0.0,0.0,5.0
35110,No,1,0,0,0,0,1,5.0,1.0,0,100.0,3.85,5.0
35111,No,1,0,0,0,1,2,4.8,1.06,1,87.5,2.84,4.9
35112,No,0,1,0,0,0,9,3.9,1.0,0,33.3,4.25,4.8
35113,No,0,0,1,0,0,0,4.6,1.0,0,100.0,3.46,5.0
35114,No,0,0,1,0,1,18,4.4,1.03,0,58.1,7.13,4.7
35115,No,1,0,0,0,1,0,5.0,1.08,0,66.7,4.63,5.0
35116,No,0,0,1,0,1,2,5.0,1.0,0,62.5,15.49,4.9
35117,No,1,0,0,0,0,0,5.0,1.0,0,0.0,4.19,5.0
35118,No,1,0,0,0,0,0,5.0,1.0,0,0.0,1.42,5.0
35119,No,1,0,0,0,1,0,5.0,1.29,0,33.3,3.45,5.0
35120,No,1,0,0,0,1,4,5.0,1.0,0,100.0,2.81,5.0
35121,No,0,1,0,0,1,3,5.0,1.03,0,100.0,11.83,5.0
35122,No,1,0,0,0,0,0,5.0,1.0,1,28.6,2.7,5.0
35123,No,0,0,1,0,0,0,5.0,1.0,0,0.0,7.16,4.8
35124,No,1,0,0,0,0,0,5.0,1.0,1,85.7,17.63,4.3
35125,No,0,0,1,0,0,0,5.0,1.0,0,50.0,3.81,5.0
35126,No,0,0,1,0,1,0,5.0,1.0,0,100.0,2.59,4.0
35127,No,0,0,1,0,1,1,5.0,1.0,0,100.0,18.4,5.0
35128,No,0,0,1,0,1,3,3.8,1.25,0,28.6,5.29,5.0
35129,No,0,0,1,0,1,1,4.5,1.0,0,75.0,10.83,4.8
35130,No,0,0,1,0,1,1,5.0,1.19,0,33.3,9.05,4.9
35131,No,0,0,1,0,0,6,4.2,1.0,0,85.7,3.76,4.4
35132,No,0,0,1,0,0,2,4.0,1.0,0,0.0,0.94,5.0
35133,No,0,0,1,0,0,0,4.2,1.0,0,83.3,1.91,4.9
35134,No,1,0,0,0,1,1,5.0,1.0,0,100.0,7.43,5.0
35135,Yes,0,0,1,0,1,3,4.6,1.03,1,59.6,5.32,4.5
35136,No,0,0,1,0,1,7,4.8,1.0,0,51.9,2.79,4.7
35137,No,0,1,0,0,1,0,5.0,1.03,1,80.8,5.64,4.8
35138,No,0,0,1,0,0,5,4.4,1.04,0,40.5,4.68,4.9
35139,No,0,0,1,0,1,5,4.6,1.0,1,50.0,2.34,4.6
35140,No,1,0,0,0,1,3,5.0,1.0,1,100.0,1.86,5.0
35141,No,1,0,0,0,0,2,4.8,1.0,0,75.0,3.41,4.7
35142,No,1,0,0,0,1,1,5.0,1.0,0,0.0,3.04,3.0
35143,No,1,0,0,0,1,0,5.0,1.0,1,50.0,9.25,5.0
35144,No,0,1,0,0,1,7,4.9,1.0,0,77.4,5.35,4.5
35145,No,1,0,0,0,1,0,4.0,1.0,0,0.0,2.33,5.0
35146,No,0,0,1,0,1,1,5.0,1.0,1,100.0,13.57,5.0
35147,No,0,0,1,0,1,0,5.0,1.0,0,100.0,2.34,3.7
35148,No,1,0,0,0,1,2,3.0,1.16,0,62.5,3.8,4.8
35149,No,0,0,1,0,1,2,5.0,1.0,0,100.0,12.93,4.5
35150,No,0,0,1,0,1,2,5.0,1.0,1,100.0,16.02,5.0
35151,No,1,0,0,0,0,6,4.1,1.09,1,72.7,2.15,4.3
35152,No,0,1,0,0,1,0,4.7,1.19,1,61.9,1.64,5.0
35153,No,1,0,0,0,1,0,4.6,1.0,1,71.4,3.13,5.0
35154,No,0,1,0,0,0,2,4.0,1.0,1,100.0,8.15,5.0
35155,No,0,0,1,0,0,4,4.9,1.02,1,100.0,1.34,5.0
35156,No,1,0,0,0,1,4,4.3,1.14,1,78.9,2.55,4.6
35157,No,0,0,1,0,1,3,4.0,1.0,0,100.0,1.54,5.0
35158,No,1,0,0,0,1,4,4.8,1.0,1,75.0,3.77,4.9
35159,No,0,0,1,0,1,2,5.0,1.0,1,50.0,9.89,5.0
35160,No,0,0,1,0,1,0,3.0,1.0,0,100.0,1.3,1.0
35161,No,0,0,1,0,1,5,5.0,1.2,1,54.5,1.37,4.8
35162,No,0,0,1,0,0,6,3.8,1.0,1,66.7,9.65,4.5
35163,No,0,1,0,0,0,2,4.6,1.12,0,86.7,2.38,5.0
35164,No,0,0,1,0,1,5,4.8,1.12,1,44.4,3.7,4.5
35165,No,0,1,0,0,1,0,5.0,1.0,0,100.0,0.78,5.0
35166,No,1,0,0,0,1,2,5.0,1.0,1,0.0,2.45,5.0
35167,No,1,0,0,0,0,0,4.0,1.0,0,100.0,6.89,5.0
35168,No,0,1,0,0,1,0,5.0,1.0,1,100.0,6.08,5.0
35169,No,0,1,0,0,1,1,5.0,1.0,0,0.0,2.86,5.0
35170,No,1,0,0,1,0,4,4.7,1.0,1,91.7,3.22,4.9
35171,No,1,0,0,0,0,3,3.0,1.0,0,100.0,4.26,5.0
35172,No,0,0,1,0,1,2,5.0,1.0,0,20.0,1.85,4.8
35173,No,0,0,1,0,1,7,4.7,1.05,1,72.7,3.16,4.6
35174,No,1,0,0,0,1,0,4.8,1.0,0,50.0,4.69,5.0
35175,No,0,1,0,0,0,1,3.5,1.0,0,100.0,4.51,5.0
35176,No,1,0,0,0,0,4,4.7,1.14,1,42.9,2.79,4.7
35177,No,0,0,1,0,1,2,5.0,1.0,1,100.0,9.74,5.0
35178,No,1,0,0,0,1,0,1.0,1.0,0,50.0,11.13,5.0
35179,No,0,0,1,0,0,0,4.8,1.0,0,75.0,6.22,4.8
35180,No,1,0,0,0,1,0,4.0,1.0,0,100.0,8.34,5.0
35181,No,0,0,1,0,1,2,5.0,1.0,1,50.0,7.75,5.0
35182,No,0,0,1,0,1,1,5.0,1.0,0,20.0,3.06,4.4
35183,No,1,0,0,0,1,1,5.0,1.0,1,0.0,3.32,5.0
35184,No,1,0,0,0,1,1,5.0,1.0,0,100.0,2.61,5.0
35185,No,0,0,1,0,1,1,4.0,1.0,1,100.0,11.45,5.0
35186,No,0,0,1,0,0,6,4.7,1.05,0,46.4,3.85,4.8
35187,No,1,0,0,0,1,1,2.3,1.32,1,28.6,5.46,4.9
35188,No,0,0,1,0,1,8,4.5,1.0,1,66.7,1.85,4.5
35189,No,0,1,0,0,1,0,5.0,1.0,0,50.0,5.34,5.0
35190,No,0,1,0,0,1,2,4.3,1.0,0,80.0,3.26,4.2
35191,No,0,0,1,0,1,0,3.0,1.0,0,100.0,18.45,5.0
35192,No,0,0,1,0,1,5,4.4,1.0,0,58.3,3.6,4.3
35193,No,0,0,1,0,0,2,4.8,1.0,0,92.3,3.08,4.7
35194,No,0,1,0,0,1,2,4.0,1.0,1,0.0,2.42,5.0
35195,No,0,1,0,0,1,0,4.9,1.09,0,36.4,4.22,4.8
35196,No,1,0,0,0,1,0,5.0,1.0,0,100.0,5.95,5.0
35197,No,1,0,0,0,0,6,4.6,1.16,0,64.9,3.69,4.8
35198,No,0,0,1,0,1,1,5.0,1.0,0,100.0,13.67,5.0
35199,No,0,0,1,0,0,2,5.0,1.17,1,33.3,4.24,4.0
35200,No,1,0,0,0,1,4,5.0,1.0,0,25.0,1.78,5.0
35201,No,0,0,1,0,0,3,4.5,1.13,0,100.0,2.14,5.0
35202,No,0,0,1,0,0,3,5.0,1.42,0,0.0,8.25,5.0
35203,No,0,0,1,0,0,4,4.0,1.0,1,25.0,2.37,5.0
35204,No,0,0,1,0,1,1,4.4,1.0,1,90.9,7.29,4.5
35205,No,0,0,1,0,1,1,5.0,1.0,1,0.0,2.49,5.0
35206,No,1,0,0,0,1,0,5.0,1.0,1,66.7,6.49,4.7
35207,No,1,0,0,0,1,2,4.0,1.0,1,33.3,5.44,4.7
35208,No,0,1,0,0,1,6,4.9,1.07,0,70.8,1.63,4.7
35209,No,0,1,0,0,0,2,5.0,1.0,0,100.0,8.37,5.0
35210,No,0,0,1,0,1,0,5.0,1.0,0,50.0,4.02,5.0
35211,No,1,0,0,0,1,0,4.9,1.04,0,61.5,2.28,5.0
35212,No,1,0,0,0,1,0,5.0,1.0,1,100.0,5.01,5.0
35213,No,1,0,0,0,1,0,5.0,1.0,1,100.0,1.51,5.0
35214,No,0,0,1,0,0,0,3.8,1.0,1,100.0,3.55,5.0
35215,No,0,0,1,0,1,0,5.0,1.0,1,0.0,3.04,4.0
35216,No,0,1,0,0,1,1,5.0,1.1,0,53.3,2.53,5.0
35217,No,0,0,1,0,1,0,5.0,1.0,0,50.0,4.69,5.0
35218,No,0,1,0,0,1,2,4.7,1.0,0,0.0,2.75,4.5
35219,No,1,0,0,0,1,2,4.9,1.0,1,100.0,8.8,5.0
35220,No,0,0,1,0,1,8,4.7,1.07,1,50.0,5.21,4.7
35221,No,0,0,1,0,1,6,4.9,1.0,0,100.0,6.84,4.9
35222,No,1,0,0,0,1,1,5.0,1.0,1,100.0,5.84,5.0
35223,No,0,0,1,0,1,0,4.7,1.0,0,81.8,5.24,4.8
35224,No,0,0,1,0,0,1,4.0,1.0,0,33.3,3.12,4.5
35225,No,1,0,0,0,1,4,3.0,1.23,0,60.0,3.41,4.8
35226,No,0,1,0,0,1,5,4.9,1.02,1,69.2,5.33,4.9
35227,No,0,0,1,0,0,1,5.0,1.0,0,100.0,10.3,5.0
35228,No,1,0,0,0,0,3,5.0,1.08,0,0.0,1.81,5.0
35229,No,0,0,1,0,1,2,5.0,1.06,1,50.0,3.17,4.9
35230,No,0,0,1,0,1,0,4.1,1.0,1,76.3,3.74,4.6
35231,No,1,0,0,0,0,1,5.0,1.0,1,33.3,7.05,3.7
35232,No,0,0,1,0,1,0,5.0,1.0,0,100.0,3.49,4.5
35233,No,1,0,0,0,1,3,4.8,1.2,1,68.3,3.77,4.7
35234,No,0,1,0,0,1,2,4.2,1.0,1,83.3,1.69,5.0
35235,No,1,0,0,0,1,3,5.0,1.0,1,33.3,6.37,4.7
35236,No,0,0,1,0,1,2,5.0,1.0,1,100.0,15.23,5.0
35237,No,0,0,1,0,1,1,5.0,1.0,1,100.0,18.64,5.0
35238,No,0,0,1,0,1,0,5.0,1.0,0,100.0,7.18,5.0
35239,No,0,1,0,0,1,2,5.0,1.0,1,100.0,5.0,4.2
35240,No,0,1,0,0,0,0,5.0,1.0,0,100.0,14.5,5.0
35241,No,0,1,0,0,1,3,3.9,1.19,1,55.0,2.3,4.5
35242,No,0,1,0,0,0,1,4.0,1.0,1,100.0,3.85,5.0
35243,No,0,0,1,0,1,0,5.0,1.0,0,100.0,1.0,5.0
35244,No,0,0,1,0,1,6,5.0,1.0,0,90.0,2.66,4.3
35245,No,0,0,1,0,1,2,5.0,1.0,0,0.0,1.84,5.0
35246,No,0,0,1,0,0,6,4.3,1.0,1,27.3,2.27,4.5
35247,No,0,1,0,0,1,1,5.0,1.0,0,0.0,7.11,5.0
35248,No,0,1,0,0,1,3,5.0,1.0,0,62.5,11.79,5.0
35249,No,0,1,0,0,0,0,5.0,1.0,1,100.0,0.27,5.0
35250,No,0,0,1,0,1,4,4.0,1.0,0,70.0,4.11,4.6
35251,No,0,0,1,0,0,1,4.0,1.0,1,0.0,4.09,5.0
35252,No,1,0,0,0,0,0,5.0,1.0,0,100.0,3.37,4.7
35253,No,0,0,1,0,1,2,5.0,1.0,1,100.0,1.57,5.0
35254,No,0,0,1,0,0,1,5.0,1.0,0,100.0,11.66,5.0
35255,No,0,0,1,0,1,4,3.9,1.01,1,69.6,5.32,4.8
35256,No,0,1,0,0,1,0,3.7,1.1,1,100.0,6.38,5.0
35257,No,0,0,1,0,0,1,5.0,1.0,0,100.0,1.71,5.0
35258,No,0,0,1,0,1,2,5.0,1.0,0,100.0,7.28,4.5
35259,No,0,0,1,0,1,2,4.5,1.0,0,0.0,9.05,5.0
35260,No,0,0,1,0,1,0,5.0,1.0,1,25.0,6.13,5.0
35261,No,0,1,0,0,0,1,4.9,1.0,0,63.6,2.2,4.6
35262,No,1,0,0,0,0,0,5.0,1.05,0,60.0,3.49,4.8
35263,No,1,0,0,0,1,0,3.8,1.13,0,83.3,8.16,4.2
35264,No,0,0,1,0,0,2,4.7,1.06,0,50.0,5.51,4.5
35265,No,0,0,1,0,1,6,5.0,1.0,0,100.0,1.93,4.8
35266,No,0,0,1,0,1,15,5.0,1.05,0,60.3,4.23,4.8
35267,No,0,1,0,0,0,0,4.0,1.1,1,60.0,4.89,4.9
35268,No,1,0,0,0,1,0,5.0,1.0,1,50.0,5.03,5.0
35269,No,0,1,0,0,1,4,4.0,1.0,0,25.0,2.68,5.0
35270,No,0,1,0,0,1,4,5.0,1.0,0,100.0,2.2,4.9
35271,No,0,1,0,0,1,10,5.0,1.05,1,86.7,1.67,4.9
35272,No,0,0,1,0,0,6,5.0,1.0,0,80.0,2.7,4.7
35273,No,0,0,1,0,0,2,5.0,1.0,0,100.0,1.49,5.0
35274,No,1,0,0,0,1,3,4.7,1.0,0,59.1,4.05,4.7
35275,No,1,0,0,0,1,9,5.0,1.11,1,54.5,2.0,4.9
35276,No,0,0,1,0,0,5,5.0,1.0,1,80.0,1.06,5.0
35277,No,0,1,0,0,1,1,3.3,1.23,0,50.0,7.24,4.6
35278,No,0,1,0,0,1,2,4.9,1.03,1,22.2,6.53,4.9
35279,No,0,0,1,0,1,7,4.7,1.0,0,75.0,1.27,4.6
35280,No,0,0,1,0,1,6,5.0,1.0,0,100.0,5.85,5.0
35281,No,1,0,0,0,1,5,4.9,1.03,0,59.4,3.23,4.8
35282,No,0,0,1,0,0,2,5.0,1.0,0,100.0,4.63,5.0
35283,No,0,1,0,0,0,1,5.0,1.0,1,100.0,18.57,5.0
35284,No,1,0,0,0,1,7,4.5,1.02,1,60.0,2.34,4.8
35285,No,0,0,1,0,0,0,5.0,1.0,1,50.0,4.53,5.0
35286,No,0,1,0,0,1,1,5.0,1.0,1,0.0,4.72,5.0
35287,No,0,0,1,0,0,1,4.8,1.0,0,70.0,5.91,4.3
35288,No,1,0,0,0,1,1,4.4,1.05,0,71.4,3.38,4.9
35289,No,1,0,0,0,0,2,5.0,1.0,0,100.0,5.37,5.0
35290,No,0,0,1,0,0,11,4.5,1.05,0,54.5,3.84,4.8
35291,No,0,0,1,0,1,0,4.7,1.21,0,85.7,7.12,4.9
35292,No,1,0,0,0,1,0,5.0,1.0,1,0.0,6.85,3.5
35293,No,0,0,1,0,0,0,5.0,1.0,0,0.0,0.98,5.0
35294,No,0,0,1,0,1,1,5.0,1.0,0,100.0,18.69,5.0
35295,No,0,0,1,0,1,4,3.9,1.05,0,60.0,2.74,4.9
35296,No,1,0,0,0,1,0,4.7,1.31,0,41.7,3.16,4.8
35297,No,0,1,0,0,1,0,4.0,1.0,1,0.0,1.29,5.0
35298,No,0,1,0,0,1,0,4.5,1.0,0,66.7,5.14,5.0
35299,No,0,0,1,0,1,23,5.0,1.13,1,75.7,3.1,4.6
35300,No,0,0,1,0,1,3,4.6,1.0,1,70.0,6.57,4.8
35301,No,0,1,0,0,1,0,5.0,1.0,0,100.0,3.97,4.0
35302,No,0,0,1,0,0,3,4.0,1.0,1,71.4,4.45,5.0
35303,No,1,0,0,0,0,1,5.0,1.0,0,0.0,0.01,5.0
35304,No,0,0,1,0,1,6,4.4,1.04,0,59.2,3.79,4.7
35305,No,0,0,1,0,1,0,5.0,1.0,0,100.0,4.98,5.0
35306,No,0,1,0,0,0,3,3.8,1.17,0,100.0,2.67,4.3
35307,No,0,1,0,0,0,5,4.8,1.0,0,0.0,2.6,5.0
35308,No,1,0,0,0,1,1,5.0,1.0,1,0.0,4.64,5.0
35309,No,0,0,1,0,1,0,5.0,1.05,1,7.1,4.65,5.0
35310,No,0,1,0,0,1,2,5.0,1.0,0,90.0,3.23,5.0
35311,No,1,0,0,0,1,0,5.0,1.17,0,66.7,6.18,5.0
35312,No,1,0,0,0,1,0,5.0,1.0,0,90.9,5.16,4.9
35313,No,0,0,1,0,0,1,3.5,1.0,0,0.0,12.07,5.0
35314,No,1,0,0,0,1,0,4.0,1.0,0,100.0,1.54,4.0
35315,No,1,0,0,0,1,3,4.0,1.0,1,75.0,1.57,5.0
35316,No,0,0,1,0,0,4,5.0,1.0,0,71.4,3.68,5.0
35317,No,1,0,0,0,1,0,5.0,1.0,0,0.0,4.75,3.0
35318,No,1,0,0,0,1,0,5.0,1.0,0,80.0,1.95,5.0
35319,No,0,1,0,0,1,3,4.8,1.13,0,25.0,2.84,5.0
35320,No,0,0,1,0,1,2,5.0,1.32,0,71.4,5.94,4.7
35321,No,0,1,0,0,1,4,5.0,1.29,1,66.7,3.56,4.2
35322,No,0,1,0,0,1,2,5.0,1.0,0,100.0,7.76,5.0
35323,No,0,1,0,0,0,2,5.0,1.0,0,100.0,10.16,5.0
35324,No,1,0,0,0,1,0,5.0,1.0,0,100.0,3.59,5.0
35325,No,0,0,1,0,0,1,4.7,1.0,1,71.4,8.16,4.7
35326,No,0,0,1,0,1,1,4.9,1.05,0,71.4,3.08,4.3
35327,No,1,0,0,0,1,21,4.9,1.08,1,58.8,2.5,4.8
35328,No,0,0,1,0,0,2,4.6,1.03,0,71.4,2.98,4.8
35329,No,0,1,0,0,1,3,5.0,1.03,1,66.7,2.57,5.0
35330,No,0,0,1,0,1,0,5.0,1.0,1,50.0,6.9,3.5
35331,No,0,1,0,0,1,15,3.6,1.15,1,27.8,2.89,4.9
35332,No,1,0,0,0,1,11,4.6,1.01,0,100.0,3.65,5.0
35333,No,0,0,1,0,1,0,4.7,1.0,0,33.3,6.45,4.7
35334,No,1,0,0,0,1,2,4.0,1.0,0,0.0,1.15,5.0
35335,No,0,1,0,0,1,1,5.0,1.0,0,40.0,3.57,5.0
35336,No,1,0,0,0,1,5,4.8,1.0,0,52.6,4.36,4.8
35337,No,0,0,1,0,0,1,4.7,1.25,0,0.0,8.4,4.0
35338,No,1,0,0,0,1,1,5.0,1.0,1,100.0,2.29,3.5
35339,No,1,0,0,0,0,4,4.8,1.13,0,38.5,3.82,4.8
35340,No,0,0,1,0,1,0,5.0,1.0,0,100.0,15.01,1.0
35341,No,0,0,1,0,0,6,4.8,1.08,0,46.4,3.2,4.7
35342,No,1,0,0,0,0,0,4.5,1.17,0,50.0,2.25,4.5
